Date,Body,TransactionID,Amount,Category
06/22/2024,"TxId: 38074910818. Your payment of 6,200 RWF to Linda Green 39756 has been completed at 2024-06-22 10:49:01. Your new balance: 8,740 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",38074910818,"6,200",Payments to Code Holders
06/22/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-06-22 10:48:17. Your NEW BALANCE :14940 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
06/22/2024,"*165*S*1000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-06-22 11:34:08 . Fee was: 20 RWF. New balance: 7720 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/22/2024,"TxId: 43333418094. Your payment of 1,500 RWF to Alex Doe 29218 has been completed at 2024-06-22 11:40:56. Your new balance: 6,220 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",43333418094,"1,500",Payments to Code Holders
06/22/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-06-22 18:15:11. Your NEW BALANCE :26220 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
06/22/2024,"TxId: 43349533054. Your payment of 10,000 RWF to Samuel Carter 44047 has been completed at 2024-06-22 18:15:44. Your new balance: 16,220 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",43349533054,"10,000",Payments to Code Holders
06/22/2024,"*165*S*2000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-06-22 20:13:21 . Fee was: 100 RWF. New balance: 14120 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/23/2024,You have received 1500 RWF from Samuel Carter (*********711) on your mobile money account at 2024-06-23 12:15:45. Message from sender: . Your new balance:15620 RWF. Financial Transaction Id: 72288050689.,,1500,Incoming Money
06/23/2024,"TxId: 12723317674. Your payment of 15,000 RWF to Linda Green 94480 has been completed at 2024-06-23 12:16:52. Your new balance: 620 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",12723317674,"15,000",Payments to Code Holders
06/23/2024,"TxId: 29081551536. Your payment of 600 RWF to Jane Smith 74631 has been completed at 2024-06-23 13:56:01. Your new balance: 20 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",29081551536,600,Payments to Code Holders
06/23/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-06-23 16:45:45. Your NEW BALANCE :20020 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
06/23/2024,"*165*S*8000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-06-23 16:47:04 . Fee was: 100 RWF. New balance: 11920 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
06/23/2024,"TxId: 55981011420. Your payment of 800 RWF to Jane Smith 67993 has been completed at 2024-06-23 17:02:22. Your new balance: 11,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",55981011420,800,Payments to Code Holders
06/23/2024,"*165*S*5000 RWF transferred to Linda Green (250789888888) from 36521838 at 2024-06-23 20:06:48 . Fee was: 100 RWF. New balance: 6020 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
06/24/2024,"*165*S*2000 RWF transferred to Jane Smith (250790777777) from 36521838 at 2024-06-24 10:37:14 . Fee was: 100 RWF. New balance: 3920 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
06/24/2024,"TxId: 67456128847. Your payment of 3,500 RWF to Jane Smith 19682 has been completed at 2024-06-24 13:06:23. Your new balance: 420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",67456128847,"3,500",Payments to Code Holders
06/24/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-24 14:51:47. Your NEW BALANCE :5420 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/24/2024,"*165*S*1500 RWF transferred to Alex Doe (250791666666) from 36521838 at 2024-06-24 14:52:16 . Fee was: 100 RWF. New balance: 3820 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/24/2024,"*165*S*500 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-06-24 14:56:40 . Fee was: 20 RWF. New balance: 3300 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,500,Transfers to Mobile Numbers
06/24/2024,"TxId: 45238324104. Your payment of 1,500 RWF to Robert Brown 66886 has been completed at 2024-06-24 15:03:47. Your new balance: 1,800 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",45238324104,"1,500",Payments to Code Holders
06/24/2024,"TxId: 31373267832. Your payment of 1,000 RWF to Jane Smith 97326 has been completed at 2024-06-24 17:38:59. Your new balance: 800 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",31373267832,"1,000",Payments to Code Holders
06/24/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-24 18:15:17. Your NEW BALANCE :5800 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/24/2024,"*165*S*1000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-06-24 18:15:56 . Fee was: 20 RWF. New balance: 4780 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/24/2024,"TxId: 99439041781. Your payment of 4,200 RWF to Alex Doe 41367 has been completed at 2024-06-24 20:40:01. Your new balance: 580 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",99439041781,"4,200",Payments to Code Holders
06/24/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-24 21:04:26. Your NEW BALANCE :5580 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/24/2024,"TxId: 91628513434. Your payment of 2,400 RWF to Alex Doe 29405 has been completed at 2024-06-24 21:06:12. Your new balance: 3,180 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",91628513434,"2,400",Payments to Code Holders
06/24/2024,"*165*S*800 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-06-24 21:39:10 . Fee was: 20 RWF. New balance: 2360 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,800,Transfers to Mobile Numbers
06/25/2024,"*165*S*1500 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-06-25 09:45:05 . Fee was: 100 RWF. New balance: 760 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/25/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-06-25 13:32:23. Your NEW BALANCE :20760 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
06/25/2024,"TxId: 95997298432. Your payment of 3,500 RWF to Jane Smith 79876 has been completed at 2024-06-25 13:32:46. Your new balance: 17,260 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",95997298432,"3,500",Payments to Code Holders
06/25/2024,"*165*S*5000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-06-25 13:37:24 . Fee was: 100 RWF. New balance: 12160 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
06/25/2024,"TxId: 93272208136. Your payment of 1,500 RWF to Alex Doe 88360 has been completed at 2024-06-25 13:57:32. Your new balance: 10,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",93272208136,"1,500",Payments to Code Holders
06/25/2024,"*165*S*1800 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-06-25 18:25:04 . Fee was: 100 RWF. New balance: 8760 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1800,Transfers to Mobile Numbers
06/25/2024,"TxId: 76500239822. Your payment of 1,200 RWF to Robert Brown 89730 has been completed at 2024-06-25 19:03:16. Your new balance: 7,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",76500239822,"1,200",Payments to Code Holders
06/25/2024,"*165*S*2500 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-06-25 20:46:31 . Fee was: 100 RWF. New balance: 4960 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2500,Transfers to Mobile Numbers
06/25/2024,*113*R*A bank deposit of 30000 RWF has been added to your mobile money account at 2024-06-25 22:10:11. Your NEW BALANCE :34960 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,30000,Incoming Money
06/25/2024,"TxId: 62680813443. Your payment of 15,000 RWF to Jane Smith 27049 has been completed at 2024-06-25 22:11:05. Your new balance: 19,960 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",62680813443,"15,000",Payments to Code Holders
06/25/2024,"TxId: 60128198918. Your payment of 2,500 RWF to Samuel Carter 28730 has been completed at 2024-06-25 22:12:12. Your new balance: 17,460 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60128198918,"2,500",Payments to Code Holders
06/25/2024,"*165*S*8000 RWF transferred to Linda Green (250789888888) from 36521838 at 2024-06-25 22:19:18 . Fee was: 100 RWF. New balance: 9360 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
06/25/2024,"TxId: 45944658885. Your payment of 2,000 RWF to Jane Smith 50933 has been completed at 2024-06-25 23:32:50. Your new balance: 7,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",45944658885,"2,000",Payments to Code Holders
06/26/2024,"TxId: 95262102019. Your payment of 2,000 RWF to Robert Brown 69373 has been completed at 2024-06-26 09:52:34. Your new balance: 5,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",95262102019,"2,000",Payments to Code Holders
06/26/2024,"*165*S*10000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-06-26 12:55:52 . Fee was: 100 RWF. New balance: 260 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
06/26/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-26 12:55:03. Your NEW BALANCE :10360 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/26/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-26 13:48:25. Your NEW BALANCE :5260 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/26/2024,"TxId: 87006296823. Your payment of 3,500 RWF to Robert Brown 96044 has been completed at 2024-06-26 13:49:35. Your new balance: 1,760 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",87006296823,"3,500",Payments to Code Holders
06/26/2024,"*165*S*1500 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-06-26 16:42:17 . Fee was: 100 RWF. New balance: 160 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
06/26/2024,*113*R*A bank deposit of 30000 RWF has been added to your mobile money account at 2024-06-26 18:38:44. Your NEW BALANCE :30160 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,30000,Incoming Money
06/26/2024,"*165*S*25000 RWF transferred to Jane Smith (250791666666) from 36521838 at 2024-06-26 18:40:52 . Fee was: 250 RWF. New balance: 4910 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,25000,Transfers to Mobile Numbers
06/26/2024,*162*TxId:14540224719*S*Your payment of 1000 RWF to MTN Cash Power with token 70836-02982-06384-28148 has been completed at 2024-06-26 18:43:34. Fee was 0 RWF. Your new balance: 3910 RWF . Message: - -. *EN#,,1000,Payments to Code Holders
06/26/2024,"*165*S*1000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-06-26 19:30:55 . Fee was: 20 RWF. New balance: 2890 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
06/26/2024,"TxId: 31576470196. Your payment of 2,600 RWF to Samuel Carter 26362 has been completed at 2024-06-26 20:56:26. Your new balance: 290 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",31576470196,"2,600",Payments to Code Holders
06/26/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-26 21:08:02. Your NEW BALANCE :5290 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/26/2024,"TxId: 73458718592. Your payment of 1,300 RWF to Linda Green 68296 has been completed at 2024-06-26 21:15:01. Your new balance: 3,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",73458718592,"1,300",Payments to Code Holders
06/27/2024,"TxId: 38607418037. Your payment of 2,000 RWF to Samuel Carter 32097 has been completed at 2024-06-27 10:11:28. Your new balance: 1,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",38607418037,"2,000",Payments to Code Holders
06/27/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-27 12:42:04. Your NEW BALANCE :6990 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/27/2024,"TxId: 74528093189. Your payment of 3,000 RWF to Samuel Carter 80358 has been completed at 2024-06-27 12:42:40. Your new balance: 3,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",74528093189,"3,000",Payments to Code Holders
06/27/2024,*162*TxId:14551117248*S*Your payment of 2000 RWF to Airtime with token  has been completed at 2024-06-27 15:06:43. Fee was 0 RWF. Your new balance: 1990 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
06/27/2024,"*165*S*800 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-06-27 16:46:43 . Fee was: 20 RWF. New balance: 1170 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,800,Transfers to Mobile Numbers
06/27/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-06-27 19:36:13. Your NEW BALANCE :11170 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
06/27/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-27 19:38:09. Your NEW BALANCE :16170 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/27/2024,"*165*S*11000 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-06-27 19:38:32 . Fee was: 250 RWF. New balance: 4920 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,11000,Transfers to Mobile Numbers
06/28/2024,"TxId: 36124196268. Your payment of 2,000 RWF to Samuel Carter 53745 has been completed at 2024-06-28 11:57:46. Your new balance: 2,920 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36124196268,"2,000",Payments to Code Holders
06/28/2024,*113*R*A bank deposit of 5000 RWF has been added to your mobile money account at 2024-06-28 13:53:56. Your NEW BALANCE :7920 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,5000,Incoming Money
06/28/2024,"TxId: 12278530897. Your payment of 3,500 RWF to Alex Doe 24477 has been completed at 2024-06-28 13:54:35. Your new balance: 4,420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",12278530897,"3,500",Payments to Code Holders
06/28/2024,*113*R*A bank deposit of 40000 RWF has been added to your mobile money account at 2024-06-28 17:19:26. Your NEW BALANCE :44420 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,40000,Incoming Money
06/28/2024,*113*R*A bank deposit of 40000 RWF has been added to your mobile money account at 2024-06-28 17:20:55. Your NEW BALANCE :84420 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,40000,Incoming Money
06/28/2024,"*165*S*50000 RWF transferred to Alex Doe (250789888888) from 36521838 at 2024-06-28 17:21:38 . Fee was: 250 RWF. New balance: 34170 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,50000,Transfers to Mobile Numbers
06/28/2024,*162*TxId:14568668252*S*Your payment of 2000 RWF to Airtime with token  has been completed at 2024-06-28 17:38:18. Fee was 0 RWF. Your new balance: 32170 RWF . Message: - -. *EN#,,2000,Payments to Code Holders
